date,symbol,open,close,volume
2022-03-08 00:00:00,BINANCE_SPOT_AAVE_USDT,116.8,121.6,195420.30200000003
2022-03-09 00:00:00,BINANCE_SPOT_AAVE_USDT,121.7,127.6,101881.95700000004
2022-03-10 00:00:00,BINANCE_SPOT_AAVE_USDT,127.5,119.2,103241.591
2022-03-11 00:00:00,BINANCE_SPOT_AAVE_USDT,119.2,116.6,82915.90299999998
2022-03-12 00:00:00,BINANCE_SPOT_AAVE_USDT,116.7,120.4,64492.584999999985
2022-03-13 00:00:00,BINANCE_SPOT_AAVE_USDT,120.4,115.7,87228.24199999998
2022-03-14 00:00:00,BINANCE_SPOT_AAVE_USDT,115.6,118.4,100571.56100000002
2022-03-15 00:00:00,BINANCE_SPOT_AAVE_USDT,118.3,122.1,70360.79299999999
2022-03-16 00:00:00,BINANCE_SPOT_AAVE_USDT,122.0,141.7,335373.481
2022-03-17 00:00:00,BINANCE_SPOT_AAVE_USDT,141.7,155.6,366515.49100000004
2022-03-18 00:00:00,BINANCE_SPOT_AAVE_USDT,155.6,160.1,349565.048
2022-03-19 00:00:00,BINANCE_SPOT_AAVE_USDT,160.2,157.2,180734.30499999996
2022-03-20 00:00:00,BINANCE_SPOT_AAVE_USDT,157.2,152.6,176293.529
2022-03-21 00:00:00,BINANCE_SPOT_AAVE_USDT,152.7,153.9,197380.325
2022-03-22 00:00:00,BINANCE_SPOT_AAVE_USDT,153.9,152.9,135811.096
2022-03-23 00:00:00,BINANCE_SPOT_AAVE_USDT,152.9,156.0,110917.83400000002
2022-03-24 00:00:00,BINANCE_SPOT_AAVE_USDT,156.0,168.1,298012.10699999996
2022-03-25 00:00:00,BINANCE_SPOT_AAVE_USDT,168.1,162.4,227607.76799999998
2022-03-26 00:00:00,BINANCE_SPOT_AAVE_USDT,162.5,163.4,79044.56599999999
2022-03-27 00:00:00,BINANCE_SPOT_AAVE_USDT,163.4,169.2,104836.096
2022-03-28 00:00:00,BINANCE_SPOT_AAVE_USDT,169.2,167.7,185954.77599999998
2022-03-29 00:00:00,BINANCE_SPOT_AAVE_USDT,167.7,222.7,867898.442
2022-03-30 00:00:00,BINANCE_SPOT_AAVE_USDT,222.9,223.2,727337.3589999999
2022-03-31 00:00:00,BINANCE_SPOT_AAVE_USDT,223.3,207.1,352550.105
2022-04-01 00:00:00,BINANCE_SPOT_AAVE_USDT,207.0,244.6,786879.074
2022-04-02 00:00:00,BINANCE_SPOT_AAVE_USDT,244.5,238.1,316276.236
2022-04-03 00:00:00,BINANCE_SPOT_AAVE_USDT,238.1,243.0,243335.98300000004
2022-04-04 00:00:00,BINANCE_SPOT_AAVE_USDT,243.0,237.9,174361.47999999998
2022-04-05 00:00:00,BINANCE_SPOT_AAVE_USDT,237.9,221.0,117581.907
2022-04-06 00:00:00,BINANCE_SPOT_AAVE_USDT,221.1,191.3,364585.32699999993
2022-04-07 00:00:00,BINANCE_SPOT_AAVE_USDT,191.2,202.2,268005.55000000005
2022-04-08 00:00:00,BINANCE_SPOT_AAVE_USDT,202.2,183.4,271148.73500000004
2022-04-09 00:00:00,BINANCE_SPOT_AAVE_USDT,183.3,184.8,137126.06399999998
2022-04-10 00:00:00,BINANCE_SPOT_AAVE_USDT,184.9,176.3,145809.45399999997
2022-04-11 00:00:00,BINANCE_SPOT_AAVE_USDT,176.3,157.8,196635.35600000003
2022-04-12 00:00:00,BINANCE_SPOT_AAVE_USDT,157.9,164.6,182436.02900000004
2022-04-13 00:00:00,BINANCE_SPOT_AAVE_USDT,164.5,178.2,169380.47
2022-04-14 00:00:00,BINANCE_SPOT_AAVE_USDT,178.3,171.9,146550.18600000002
2022-04-15 00:00:00,BINANCE_SPOT_AAVE_USDT,172.1,175.9,80485.608
2022-04-16 00:00:00,BINANCE_SPOT_AAVE_USDT,176.0,172.4,50978.969999999994
2022-04-17 00:00:00,BINANCE_SPOT_AAVE_USDT,172.3,166.7,82209.93900000004
2022-04-18 00:00:00,BINANCE_SPOT_AAVE_USDT,166.7,169.0,173846.477
2022-04-19 00:00:00,BINANCE_SPOT_AAVE_USDT,169.1,183.0,152761.96799999996
2022-04-20 00:00:00,BINANCE_SPOT_AAVE_USDT,183.0,186.2,299082.102
2022-04-21 00:00:00,BINANCE_SPOT_AAVE_USDT,186.3,173.7,233945.31199999998
2022-04-22 00:00:00,BINANCE_SPOT_AAVE_USDT,173.8,176.9,162970.24799999996
2022-04-23 00:00:00,BINANCE_SPOT_AAVE_USDT,176.9,173.4,79465.57500000001
2022-04-24 00:00:00,BINANCE_SPOT_AAVE_USDT,173.4,166.4,93006.70000000001
2022-04-25 00:00:00,BINANCE_SPOT_AAVE_USDT,166.4,168.9,181848.01700000002
2022-04-26 00:00:00,BINANCE_SPOT_AAVE_USDT,168.8,158.0,302210.528
2022-04-27 00:00:00,BINANCE_SPOT_AAVE_USDT,157.9,168.4,432886.81299999997
2022-04-28 00:00:00,BINANCE_SPOT_AAVE_USDT,168.5,166.1,249576.59300000002
2022-04-29 00:00:00,BINANCE_SPOT_AAVE_USDT,166.2,157.3,184445.35500000004
2022-04-30 00:00:00,BINANCE_SPOT_AAVE_USDT,157.3,142.3,221613.02200000003
2022-05-01 00:00:00,BINANCE_SPOT_AAVE_USDT,142.3,146.5,160643.04900000003
2022-05-02 00:00:00,BINANCE_SPOT_AAVE_USDT,146.5,144.2,142896.988
2022-05-03 00:00:00,BINANCE_SPOT_AAVE_USDT,144.3,141.1,189729.667
2022-05-04 00:00:00,BINANCE_SPOT_AAVE_USDT,141.2,159.5,196238.61800000002
2022-05-05 00:00:00,BINANCE_SPOT_AAVE_USDT,159.6,141.4,283592.25
2022-05-06 00:00:00,BINANCE_SPOT_AAVE_USDT,141.4,138.4,166577.14299999998
2022-05-07 00:00:00,BINANCE_SPOT_AAVE_USDT,138.4,132.1,125396.934
2022-05-08 00:00:00,BINANCE_SPOT_AAVE_USDT,132.2,125.9,144086.208
2022-05-09 00:00:00,BINANCE_SPOT_AAVE_USDT,125.9,99.3,417880.538
2022-05-10 00:00:00,BINANCE_SPOT_AAVE_USDT,99.4,105.2,610163.4110000002
2022-05-11 00:00:00,BINANCE_SPOT_AAVE_USDT,105.3,82.5,848405.0630999999
2022-05-12 00:00:00,BINANCE_SPOT_AAVE_USDT,82.6,77.1,762180.124
2022-05-13 00:00:00,BINANCE_SPOT_AAVE_USDT,77.1,82.5,425637.88700000005
2022-05-14 00:00:00,BINANCE_SPOT_AAVE_USDT,82.5,86.7,177665.693
2022-05-15 00:00:00,BINANCE_SPOT_AAVE_USDT,86.6,92.1,177630.53599999996
2022-05-16 00:00:00,BINANCE_SPOT_AAVE_USDT,92.1,83.9,232371.86299999995
2022-05-17 00:00:00,BINANCE_SPOT_AAVE_USDT,84.0,92.6,211199.18
2022-05-18 00:00:00,BINANCE_SPOT_AAVE_USDT,92.7,81.9,283348.3610000001
2022-05-19 00:00:00,BINANCE_SPOT_AAVE_USDT,81.9,91.8,236548.678
2022-05-20 00:00:00,BINANCE_SPOT_AAVE_USDT,91.9,90.2,344544.243
2022-05-21 00:00:00,BINANCE_SPOT_AAVE_USDT,90.2,91.3,146556.219
2022-05-22 00:00:00,BINANCE_SPOT_AAVE_USDT,91.2,94.1,185323.01
2022-05-23 00:00:00,BINANCE_SPOT_AAVE_USDT,94.2,99.3,438289.98799999995
2022-05-24 00:00:00,BINANCE_SPOT_AAVE_USDT,99.4,106.6,333612.19599999994
2022-05-25 00:00:00,BINANCE_SPOT_AAVE_USDT,106.5,102.1,299616.316
2022-05-26 00:00:00,BINANCE_SPOT_AAVE_USDT,102.1,101.0,509031.756
2022-05-27 00:00:00,BINANCE_SPOT_AAVE_USDT,101.0,92.4,484645.55500000005
2022-05-28 00:00:00,BINANCE_SPOT_AAVE_USDT,92.5,95.5,197711.162
2022-05-29 00:00:00,BINANCE_SPOT_AAVE_USDT,95.5,95.5,132356.723
2022-05-30 00:00:00,BINANCE_SPOT_AAVE_USDT,95.5,117.4,439967.89
2022-05-31 00:00:00,BINANCE_SPOT_AAVE_USDT,117.3,112.9,423146.079
2022-06-01 00:00:00,BINANCE_SPOT_AAVE_USDT,112.9,106.3,395317.29199999996
2022-06-02 00:00:00,BINANCE_SPOT_AAVE_USDT,106.4,110.9,203685.03900000002
2022-06-03 00:00:00,BINANCE_SPOT_AAVE_USDT,111.0,106.9,160603.544
2022-06-04 00:00:00,BINANCE_SPOT_AAVE_USDT,106.9,106.9,98421.318
2022-06-05 00:00:00,BINANCE_SPOT_AAVE_USDT,106.9,103.7,89511.473
2022-06-06 00:00:00,BINANCE_SPOT_AAVE_USDT,103.7,106.0,189493.95399999994
2022-06-07 00:00:00,BINANCE_SPOT_AAVE_USDT,106.0,99.3,186572.53099999996
2022-06-08 00:00:00,BINANCE_SPOT_AAVE_USDT,99.2,96.5,97294.42499999999
2022-06-09 00:00:00,BINANCE_SPOT_AAVE_USDT,96.5,95.9,67220.05200000001
2022-06-10 00:00:00,BINANCE_SPOT_AAVE_USDT,95.8,88.2,155536.82600000003
2022-06-11 00:00:00,BINANCE_SPOT_AAVE_USDT,88.1,77.2,185116.05800000002
2022-06-12 00:00:00,BINANCE_SPOT_AAVE_USDT,77.3,70.3,249385.86900000004
2022-06-13 00:00:00,BINANCE_SPOT_AAVE_USDT,70.3,59.9,627078.737
2022-06-14 00:00:00,BINANCE_SPOT_AAVE_USDT,59.9,62.1,436453.9601
2022-06-15 00:00:00,BINANCE_SPOT_AAVE_USDT,62.2,66.6,479832.6690000001
2022-06-16 00:00:00,BINANCE_SPOT_AAVE_USDT,66.6,56.6,276230.02100000007
2022-06-17 00:00:00,BINANCE_SPOT_AAVE_USDT,56.6,57.4,133931.81499999997
2022-06-18 00:00:00,BINANCE_SPOT_AAVE_USDT,57.5,49.6,344699.29400000005
2022-06-19 00:00:00,BINANCE_SPOT_AAVE_USDT,49.7,54.1,304717.86699999997
2022-06-20 00:00:00,BINANCE_SPOT_AAVE_USDT,54.1,61.6,546763.429
2022-06-21 00:00:00,BINANCE_SPOT_AAVE_USDT,61.6,66.4,659316.4339999997
2022-06-22 00:00:00,BINANCE_SPOT_AAVE_USDT,66.4,61.9,432493.4340000002
2022-06-23 00:00:00,BINANCE_SPOT_AAVE_USDT,62.0,68.0,380671.7199999999
2022-06-24 00:00:00,BINANCE_SPOT_AAVE_USDT,68.0,71.0,415133.5129999999
2022-06-25 00:00:00,BINANCE_SPOT_AAVE_USDT,71.1,70.0,328636.956
2022-06-26 00:00:00,BINANCE_SPOT_AAVE_USDT,69.9,65.5,230174.21899999998
2022-06-27 00:00:00,BINANCE_SPOT_AAVE_USDT,65.5,65.5,206479.4960000001
2022-06-28 00:00:00,BINANCE_SPOT_AAVE_USDT,65.6,60.1,252775.947
2022-06-29 00:00:00,BINANCE_SPOT_AAVE_USDT,60.2,59.9,237392.18899999998
2022-06-30 00:00:00,BINANCE_SPOT_AAVE_USDT,60.0,57.0,294692.452
2022-07-01 00:00:00,BINANCE_SPOT_AAVE_USDT,57.0,56.4,266182.852
2022-07-02 00:00:00,BINANCE_SPOT_AAVE_USDT,56.4,57.9,172300.429
2022-07-03 00:00:00,BINANCE_SPOT_AAVE_USDT,57.9,57.7,137262.439
2022-07-04 00:00:00,BINANCE_SPOT_AAVE_USDT,57.7,63.1,222520.27000000005
2022-07-05 00:00:00,BINANCE_SPOT_AAVE_USDT,63.1,60.7,242432.04099999997
2022-07-06 00:00:00,BINANCE_SPOT_AAVE_USDT,60.6,63.0,238577.72199999998
2022-07-07 00:00:00,BINANCE_SPOT_AAVE_USDT,62.9,71.2,392109.66699999996
2022-07-08 00:00:00,BINANCE_SPOT_AAVE_USDT,71.2,71.6,435815.999
2022-07-09 00:00:00,BINANCE_SPOT_AAVE_USDT,71.6,81.9,388698.1209999999
2022-07-10 00:00:00,BINANCE_SPOT_AAVE_USDT,81.9,77.8,516647.0269999999
2022-07-11 00:00:00,BINANCE_SPOT_AAVE_USDT,77.8,69.9,295938.958
2022-07-12 00:00:00,BINANCE_SPOT_AAVE_USDT,69.9,68.4,299986.062
2022-07-13 00:00:00,BINANCE_SPOT_AAVE_USDT,68.4,79.7,553312.1150000001
2022-07-14 00:00:00,BINANCE_SPOT_AAVE_USDT,79.8,91.3,553650.7740000001
2022-07-15 00:00:00,BINANCE_SPOT_AAVE_USDT,91.3,90.4,458577.44700000004
2022-07-16 00:00:00,BINANCE_SPOT_AAVE_USDT,90.5,92.9,395399.2810000001
2022-07-17 00:00:00,BINANCE_SPOT_AAVE_USDT,92.9,88.2,257527.732
2022-07-18 00:00:00,BINANCE_SPOT_AAVE_USDT,88.3,96.2,426128.97500000003
2022-07-19 00:00:00,BINANCE_SPOT_AAVE_USDT,96.2,95.7,458791.14400000003
2022-07-20 00:00:00,BINANCE_SPOT_AAVE_USDT,95.7,90.8,326848.60799999995
2022-07-21 00:00:00,BINANCE_SPOT_AAVE_USDT,90.8,95.4,242158.49
2022-07-22 00:00:00,BINANCE_SPOT_AAVE_USDT,95.3,89.6,188874.498
2022-07-23 00:00:00,BINANCE_SPOT_AAVE_USDT,89.5,89.4,152123.99599999998
2022-07-24 00:00:00,BINANCE_SPOT_AAVE_USDT,89.3,90.6,127914.54700000002
2022-07-25 00:00:00,BINANCE_SPOT_AAVE_USDT,90.5,81.3,213513.332
2022-07-26 00:00:00,BINANCE_SPOT_AAVE_USDT,81.4,81.1,153279.373
2022-07-27 00:00:00,BINANCE_SPOT_AAVE_USDT,81.2,94.7,275165.44499999995
2022-07-28 00:00:00,BINANCE_SPOT_AAVE_USDT,94.7,100.5,451531.91400000016
2022-07-29 00:00:00,BINANCE_SPOT_AAVE_USDT,100.5,95.5,249010.61799999996
2022-07-30 00:00:00,BINANCE_SPOT_AAVE_USDT,95.6,95.2,206510.94900000002
2022-07-31 00:00:00,BINANCE_SPOT_AAVE_USDT,95.3,97.6,454824.734
2022-08-01 00:00:00,BINANCE_SPOT_AAVE_USDT,97.6,96.6,201425.733
2022-08-02 00:00:00,BINANCE_SPOT_AAVE_USDT,96.6,93.5,271427.26499999996
2022-08-03 00:00:00,BINANCE_SPOT_AAVE_USDT,93.4,94.9,218638.71600000004
2022-08-04 00:00:00,BINANCE_SPOT_AAVE_USDT,94.9,96.4,183341.685
2022-08-05 00:00:00,BINANCE_SPOT_AAVE_USDT,96.4,102.8,254908.96999999997
2022-08-06 00:00:00,BINANCE_SPOT_AAVE_USDT,102.8,99.1,112602.56099999999
2022-08-07 00:00:00,BINANCE_SPOT_AAVE_USDT,99.0,101.3,124214.15
2022-08-08 00:00:00,BINANCE_SPOT_AAVE_USDT,101.3,102.4,169915.888
2022-08-09 00:00:00,BINANCE_SPOT_AAVE_USDT,102.4,97.9,145960.99399999998
2022-08-10 00:00:00,BINANCE_SPOT_AAVE_USDT,97.8,111.1,357430.82000000007
2022-08-11 00:00:00,BINANCE_SPOT_AAVE_USDT,111.1,107.5,250385.74800000008
2022-08-12 00:00:00,BINANCE_SPOT_AAVE_USDT,107.5,114.7,172207.451
2022-08-13 00:00:00,BINANCE_SPOT_AAVE_USDT,114.7,110.5,161741.38499999998
2022-08-14 00:00:00,BINANCE_SPOT_AAVE_USDT,110.6,107.5,115148.345
2022-08-15 00:00:00,BINANCE_SPOT_AAVE_USDT,107.4,107.1,186763.319
2022-08-16 00:00:00,BINANCE_SPOT_AAVE_USDT,107.1,109.8,216416.16700000004
2022-08-17 00:00:00,BINANCE_SPOT_AAVE_USDT,109.8,100.2,240659.372
2022-08-18 00:00:00,BINANCE_SPOT_AAVE_USDT,100.3,94.9,140447.32099999997
2022-08-19 00:00:00,BINANCE_SPOT_AAVE_USDT,94.9,83.4,367186.37700000004
2022-08-20 00:00:00,BINANCE_SPOT_AAVE_USDT,83.4,82.8,152743.54899999997
2022-08-21 00:00:00,BINANCE_SPOT_AAVE_USDT,82.9,86.0,114088.526
2022-08-22 00:00:00,BINANCE_SPOT_AAVE_USDT,85.9,88.4,190616.58099999998
2022-08-23 00:00:00,BINANCE_SPOT_AAVE_USDT,88.5,89.4,167017.427
2022-08-24 00:00:00,BINANCE_SPOT_AAVE_USDT,89.5,88.5,114060.90500000001
2022-08-25 00:00:00,BINANCE_SPOT_AAVE_USDT,88.5,93.2,180095.58
2022-08-26 00:00:00,BINANCE_SPOT_AAVE_USDT,93.2,82.8,221902.31
2022-08-27 00:00:00,BINANCE_SPOT_AAVE_USDT,82.7,82.0,129020.116
2022-08-28 00:00:00,BINANCE_SPOT_AAVE_USDT,82.1,78.6,103340.60000000002
2022-08-29 00:00:00,BINANCE_SPOT_AAVE_USDT,78.6,85.8,111809.624
2022-08-30 00:00:00,BINANCE_SPOT_AAVE_USDT,85.7,84.5,155436.21499999997
2022-08-31 00:00:00,BINANCE_SPOT_AAVE_USDT,84.5,84.8,136118.646
2022-09-01 00:00:00,BINANCE_SPOT_AAVE_USDT,84.8,86.4,100488.442
2022-09-02 00:00:00,BINANCE_SPOT_AAVE_USDT,86.5,88.4,148802.317
2022-09-03 00:00:00,BINANCE_SPOT_AAVE_USDT,88.3,87.1,58782.744999999995
2022-09-04 00:00:00,BINANCE_SPOT_AAVE_USDT,87.2,88.8,53304.276000000005
2022-09-05 00:00:00,BINANCE_SPOT_AAVE_USDT,88.9,91.1,72806.56400000001
2022-09-06 00:00:00,BINANCE_SPOT_AAVE_USDT,91.2,83.6,176542.93099999998
2022-09-07 00:00:00,BINANCE_SPOT_AAVE_USDT,83.6,87.5,121689.18900000001
2022-09-08 00:00:00,BINANCE_SPOT_AAVE_USDT,87.5,88.2,91022.42099999999
2022-09-09 00:00:00,BINANCE_SPOT_AAVE_USDT,88.3,91.2,116375.44199999998
2022-09-10 00:00:00,BINANCE_SPOT_AAVE_USDT,91.2,92.7,115100.57300000003
2022-09-11 00:00:00,BINANCE_SPOT_AAVE_USDT,92.7,91.6,148220.626
2022-09-12 00:00:00,BINANCE_SPOT_AAVE_USDT,91.5,90.9,213336.76499999996
2022-09-13 00:00:00,BINANCE_SPOT_AAVE_USDT,91.0,83.0,422262.2199999999
2022-09-14 00:00:00,BINANCE_SPOT_AAVE_USDT,82.9,83.7,192224.332
2022-09-15 00:00:00,BINANCE_SPOT_AAVE_USDT,83.7,78.5,214634.37
2022-09-16 00:00:00,BINANCE_SPOT_AAVE_USDT,78.6,79.3,129579.45500000002
2022-09-17 00:00:00,BINANCE_SPOT_AAVE_USDT,79.4,81.4,54439.15000000001
2022-09-18 00:00:00,BINANCE_SPOT_AAVE_USDT,81.4,73.0,133739.125
2022-09-19 00:00:00,BINANCE_SPOT_AAVE_USDT,73.1,76.4,159023.596
2022-09-20 00:00:00,BINANCE_SPOT_AAVE_USDT,76.3,74.0,95897.76400000001
2022-09-21 00:00:00,BINANCE_SPOT_AAVE_USDT,74.1,71.6,171833.49300000002
2022-09-22 00:00:00,BINANCE_SPOT_AAVE_USDT,71.6,76.7,96991.20300000001
2022-09-23 00:00:00,BINANCE_SPOT_AAVE_USDT,76.7,77.1,89206.26499999998
2022-09-24 00:00:00,BINANCE_SPOT_AAVE_USDT,77.0,75.0,48703.744000000006
2022-09-25 00:00:00,BINANCE_SPOT_AAVE_USDT,74.9,73.6,46457.151000000005
2022-09-26 00:00:00,BINANCE_SPOT_AAVE_USDT,73.6,76.2,92569.99599999998
2022-09-27 00:00:00,BINANCE_SPOT_AAVE_USDT,76.2,76.6,112577.46
2022-09-28 00:00:00,BINANCE_SPOT_AAVE_USDT,76.7,76.8,126074.50000000001
2022-09-29 00:00:00,BINANCE_SPOT_AAVE_USDT,76.9,76.9,62696.931
2022-09-30 00:00:00,BINANCE_SPOT_AAVE_USDT,77.0,74.6,87081.019
2022-10-01 00:00:00,BINANCE_SPOT_AAVE_USDT,74.6,74.5,60557.732
2022-10-02 00:00:00,BINANCE_SPOT_AAVE_USDT,74.5,72.6,90772.12099999998
2022-10-03 00:00:00,BINANCE_SPOT_AAVE_USDT,72.6,75.5,69920.296
2022-10-04 00:00:00,BINANCE_SPOT_AAVE_USDT,75.6,78.9,67929.104
2022-10-05 00:00:00,BINANCE_SPOT_AAVE_USDT,78.9,78.8,58332.84500000001
2022-10-06 00:00:00,BINANCE_SPOT_AAVE_USDT,78.8,77.5,77223.946
2022-10-07 00:00:00,BINANCE_SPOT_AAVE_USDT,77.4,75.8,53599.96100000001
2022-10-08 00:00:00,BINANCE_SPOT_AAVE_USDT,75.7,74.6,22752.314999999995
2022-10-09 00:00:00,BINANCE_SPOT_AAVE_USDT,74.6,75.5,23731.375999999993
2022-10-10 00:00:00,BINANCE_SPOT_AAVE_USDT,75.5,73.6,31014.762000000006
2022-10-11 00:00:00,BINANCE_SPOT_AAVE_USDT,73.5,71.4,50594.20400000001
2022-10-12 00:00:00,BINANCE_SPOT_AAVE_USDT,71.4,71.6,32958.90900000001
2022-10-13 00:00:00,BINANCE_SPOT_AAVE_USDT,71.5,71.0,168837.38999999996
2022-10-14 00:00:00,BINANCE_SPOT_AAVE_USDT,71.0,72.9,90460.55899999998
2022-10-15 00:00:00,BINANCE_SPOT_AAVE_USDT,72.9,71.9,26605.731999999996
2022-10-16 00:00:00,BINANCE_SPOT_AAVE_USDT,71.8,75.8,45262.259
2022-10-17 00:00:00,BINANCE_SPOT_AAVE_USDT,75.9,78.9,84774.672
2022-10-18 00:00:00,BINANCE_SPOT_AAVE_USDT,78.9,82.5,138966.218
2022-10-19 00:00:00,BINANCE_SPOT_AAVE_USDT,82.4,82.8,158135.677
